ID	Speaker	ALL	CT	ABC	CNN	WP	NPR	PF	TG	NYT	FC	Text
65	TRUMP	0	0	0	0	0	0	0	0	0	0	Certainly I'm not proud of it.
66	TRUMP	0	0	0	0	0	0	0	0	0	0	But this is locker room talk.
67	TRUMP	0	0	0	0	0	0	0	0	0	0	You know, when we have a world where you have ISIS chopping off heads, where you have -- and, frankly, drowning people in steel cages, where you have wars and horrible, horrible sights all over, where you have so many bad things happening, this is like medieval times.
68	TRUMP	0	0	0	0	0	0	0	0	0	0	We haven't seen anything like this, the carnage all over the world.
69	TRUMP	0	0	0	0	0	0	0	0	0	0	And they look and they see.
70	TRUMP	0	0	0	0	0	0	0	0	0	0	Can you imagine the people that are, frankly, doing so well against us with ISIS?
71	TRUMP	0	0	0	0	0	0	0	0	0	0	And they look at our country and they see what's going on.
72	TRUMP	0	0	0	0	0	0	0	0	0	0	Yes, I'm very embarrassed by it.
73	TRUMP	0	0	0	0	0	0	0	0	0	0	I hate it.
74	TRUMP	0	0	0	0	0	0	0	0	0	0	But it's locker room talk, and it's one of those things.
75	TRUMP	0	0	0	0	0	0	0	0	0	0	I will knock the hell out of ISIS.
76	TRUMP	0	0	0	0	0	0	0	0	0	0	We're going to defeat ISIS.
77	TRUMP	1	0	0	0	0	0	1	0	0	0	ISIS happened a number of years ago in a vacuum that was left because of bad judgment.
78	TRUMP	0	0	0	0	0	0	0	0	0	0	And I will tell you, I will take care of ISIS.
79	COOPER	0	0	0	0	0	0	0	0	0	0	So, Mr. Trump...
80	TRUMP	0	0	0	0	0	0	0	0	0	0	And we should get on to much more important things and much bigger things.
81	COOPER	0	0	0	0	0	0	0	0	0	0	Just for the record, though, are you saying that what you said on that bus 11 years ago that you did not actually kiss women without consent or grope women without consent?
82	TRUMP	1	0	0	0	0	1	0	0	0	0	I have great respect for women.
83	TRUMP	1	0	0	0	0	1	0	0	0	0	Nobody has more respect for women than I do.
84	COOPER	0	0	0	0	0	0	0	0	0	0	So, for the record, you're saying you never did that?
85	TRUMP	0	0	0	0	0	0	0	0	0	0	I've said things that, frankly, you hear these things I said.
86	TRUMP	0	0	0	0	0	0	0	0	0	0	And I was embarrassed by it.
87	TRUMP	0	0	0	0	0	0	0	0	0	0	But I have tremendous respect for women.
88	COOPER	0	0	0	0	0	0	0	0	0	0	Have you ever done those things?
89	TRUMP	0	0	0	0	0	0	0	0	0	0	And women have respect for me.
90	TRUMP	1	1	0	0	0	0	0	0	0	0	And I will tell you: No, I have not.
91	TRUMP	0	0	0	0	0	0	0	0	0	0	And I will tell you that I'm going to make our country safe.
92	TRUMP	0	0	0	0	0	0	0	0	0	0	We're going to have borders in our country, which we don't have now.
93	TRUMP	0	0	0	0	0	0	0	0	0	0	People are pouring into our country, and they're coming in from the Middle East and other places.
94	TRUMP	0	0	0	0	0	0	0	0	0	0	We're going to make America safe again.
95	TRUMP	0	0	0	0	0	0	0	0	0	0	We're going to make America great again, but we're going to make America safe again.
96	TRUMP	0	0	0	0	0	0	0	0	0	0	And we're going to make America wealthy again, because if you don't do that, it just -- it sounds harsh to say, but we have to build up the wealth of our nation.
97	COOPER	0	0	0	0	0	0	0	0	0	0	Thank you, Mr. Trump.
98	TRUMP	0	0	0	0	0	0	0	0	0	0	Right now, other nations are taking our jobs and they're taking our wealth.
99	COOPER	0	0	0	0	0	0	0	0	0	0	Thank you, Mr. Trump.
100	TRUMP	0	0	0	0	0	0	0	0	0	0	And that's what I want to talk about.
101	COOPER	0	0	0	0	0	0	0	0	0	0	Secretary Clinton, do you want to respond?
102	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, like everyone else, I've spent a lot of time thinking over the last 48 hours about what we heard and saw.
103	CLINTON	0	0	0	0	0	0	0	0	0	0	You know, with prior Republican nominees for president, I disagreed with them on politics, policies, principles, but I never questioned their fitness to serve.
104	CLINTON	0	0	0	0	0	0	0	0	0	0	Donald Trump is different.
105	CLINTON	0	0	0	0	0	0	0	0	0	0	I said starting back in June that he was not fit to be president and commander-in-chief.
106	CLINTON	0	0	0	0	0	0	0	0	0	0	And many Republicans and independents have said the same thing.
107	CLINTON	1	0	0	0	0	0	1	0	0	0	What we all saw and heard on Friday was Donald talking about women, what he thinks about women, what he does to women.
108	CLINTON	0	0	0	0	0	0	0	0	0	0	And he has said that the video doesn't represent who he is.
109	CLINTON	0	0	0	0	0	0	0	0	0	0	But I think it's clear to anyone who heard it that it represents exactly who he is.
110	CLINTON	0	0	0	0	0	0	0	0	0	0	Because we've seen this throughout the campaign.
111	CLINTON	0	0	0	0	0	0	0	0	0	0	We have seen him insult women.
112	CLINTON	1	0	0	1	0	0	0	0	0	0	We've seen him rate women on their appearance, ranking them from one to ten.
113	CLINTON	1	0	0	1	0	0	0	0	0	0	We've seen him embarrass women on TV and on Twitter.
114	CLINTON	2	0	0	1	0	0	1	0	0	0	We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms.
115	CLINTON	0	0	0	0	0	0	0	0	0	0	So, yes, this is who Donald Trump is.
116	CLINTON	2	0	0	1	0	0	1	0	0	0	But it's not only women, and it's not only this video that raises questions about his fitness to be our president, because he has also targeted immigrants, African- Americans, Latinos, people with disabilities, POWs, Muslims, and so many others.
117	CLINTON	0	0	0	0	0	0	0	0	0	0	So this is who Donald Trump is.
118	CLINTON	0	0	0	0	0	0	0	0	0	0	And the question for us, the question our country must answer is that this is not who we are.
119	CLINTON	0	0	0	0	0	0	0	0	0	0	That's why -- to go back to your question -- I want to send a message -- we all should -- to every boy and girl and, indeed, to the entire world that America already is great, but we are great because we are good, and we will respect one another, and we will work with one another, and we will celebrate our diversity.
120	CLINTON	0	0	0	0	0	0	0	0	0	0	These are very important values to me, because this is the America that I know and love.
121	CLINTON	0	0	0	0	0	0	0	0	0	0	And I can pledge to you tonight that this is the America that I will serve if I'm so fortunate enough to become your president.
122	RADDATZ	0	0	0	0	0	0	0	0	0	0	And we want to get to some questions from online...
123	TRUMP	0	0	0	0	0	0	0	0	0	0	Am I allowed to respond to that?
124	TRUMP	0	0	0	0	0	0	0	0	0	0	I assume I am.
125	RADDATZ	0	0	0	0	0	0	0	0	0	0	Yes, you can respond to that.
126	TRUMP	0	0	0	0	0	0	0	0	0	0	It's just words, folks.
127	TRUMP	0	0	0	0	0	0	0	0	0	0	It's just words.
128	TRUMP	0	0	0	0	0	0	0	0	0	0	Those words, I've been hearing them for many years.
129	TRUMP	3	0	1	1	0	0	1	0	0	0	I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed.
130	TRUMP	1	0	0	0	0	0	0	1	0	0	I've heard them where Hillary is constantly talking about the inner cities of our country, which are a disaster education-wise, jobwise, safety-wise, in every way possible.
131	TRUMP	0	0	0	0	0	0	0	0	0	0	I'm going to help the African-Americans.
132	TRUMP	0	0	0	0	0	0	0	0	0	0	I'm going to help the Latinos, Hispanics.
133	TRUMP	0	0	0	0	0	0	0	0	0	0	I am going to help the inner cities.
134	TRUMP	0	0	0	0	0	0	0	0	0	0	She's done a terrible job for the African-Americans.
135	TRUMP	0	0	0	0	0	0	0	0	0	0	She wants their vote, and she does nothing, and then she comes back four years later.
136	TRUMP	0	0	0	0	0	0	0	0	0	0	We saw that firsthand when she was United States senator.
137	TRUMP	0	0	0	0	0	0	0	0	0	0	She campaigned where the primary part of her campaign...
138	RADDATZ	0	0	0	0	0	0	0	0	0	0	Mr. Trump, Mr. Trump -- I want to get to audience questions and online questions.
139	TRUMP	0	0	0	0	0	0	0	0	0	0	So, she's allowed to do that, but I'm not allowed to respond?
140	RADDATZ	0	0	0	0	0	0	0	0	0	0	You're going to have -- you're going to get to respond right now.
141	TRUMP	0	0	0	0	0	0	0	0	0	0	Sounds fair.
142	RADDATZ	0	0	0	0	0	0	0	0	0	0	This tape is generating intense interest.
143	RADDATZ	0	0	0	0	0	0	0	0	0	0	In just 48 hours, it's become the single most talked about story of the entire 2016 election on Facebook, with millions and millions of people discussing it on the social network.
144	RADDATZ	0	0	0	0	0	0	0	0	0	0	As we said a moment ago, we do want to bring in questions from voters around country via social media, and our first stays on this topic.
145	RADDATZ	0	0	0	0	0	0	0	0	0	0	"Jeff from Ohio asks on Facebook, ""Trump says the campaign has changed him."
146	RADDATZ	0	0	0	0	0	0	0	0	0	0	"When did that happen?"""
147	RADDATZ	0	0	0	0	0	0	0	0	0	0	So, Mr. Trump, let me add to that.
148	RADDATZ	0	0	0	0	0	0	0	0	0	0	When you walked off that bus at age 59, were you a different man or did that behavior continue until just recently?
149	RADDATZ	0	0	0	0	0	0	0	0	0	0	And you have two minutes for this.
150	TRUMP	0	0	0	0	0	0	0	0	0	0	It was locker room talk, as I told you.
151	TRUMP	0	0	0	0	0	0	0	0	0	0	That was locker room talk.
152	TRUMP	0	0	0	0	0	0	0	0	0	0	I'm not proud of it.
153	TRUMP	0	0	0	0	0	0	0	0	0	0	I am a person who has great respect for people, for my family, for the people of this country.
154	TRUMP	0	0	0	0	0	0	0	0	0	0	And certainly, I'm not proud of it.
155	TRUMP	0	0	0	0	0	0	0	0	0	0	But that was something that happened.
156	TRUMP	1	0	0	0	0	1	0	0	0	0	If you look at Bill Clinton, far worse.
157	TRUMP	1	0	0	0	0	1	0	0	0	0	Mine are words, and his was action.
158	TRUMP	1	0	0	0	0	1	0	0	0	0	His was what he's done to women.
159	TRUMP	2	0	0	0	0	1	0	0	1	0	There's never been anybody in the history politics in this nation that's been so abusive to women.
160	TRUMP	4	0	0	0	0	1	0	1	1	1	So you can say any way you want to say it, but Bill Clinton was abusive to women.
161	TRUMP	6	1	0	0	1	1	1	1	0	1	Hillary Clinton attacked those same women and attacked them viciously.
162	TRUMP	0	0	0	0	0	0	0	0	0	0	Four of them here tonight.
163	TRUMP	4	0	0	0	1	1	1	0	0	1	One of the women, who is a wonderful woman, at 12 years old, was raped at 12.
164	TRUMP	7	1	0	0	1	1	1	1	1	1	Her client she represented got him off, and she's seen laughing on two separate occasions, laughing at the girl who was raped.
165	TRUMP	0	0	0	0	0	0	0	0	0	0	Kathy Shelton, that young woman is here with us tonight.
166	TRUMP	0	0	0	0	0	0	0	0	0	0	So don't tell me about words.
167	TRUMP	0	0	0	0	0	0	0	0	0	0	I am absolutely -- I apologize for those words.
168	TRUMP	0	0	0	0	0	0	0	0	0	0	But it is things that people say.
169	TRUMP	5	1	0	1	0	1	0	1	1	0	But what President Clinton did, he was impeached, he lost his license to practice law.
170	TRUMP	5	1	0	1	0	1	0	1	1	0	He had to pay an $850,000 fine to one of the women.
171	TRUMP	0	0	0	0	0	0	0	0	0	0	Paula Jones, who's also here tonight.
172	TRUMP	0	0	0	0	0	0	0	0	0	0	And I will tell you that when Hillary brings up a point like that and she talks about words that I said 11 years ago, I think it's disgraceful, and I think she should be ashamed of herself, if you want to know the truth.
173	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
174	RADDATZ	0	0	0	0	0	0	0	0	0	0	Can we please hold the applause?
175	RADDATZ	0	0	0	0	0	0	0	0	0	0	Secretary Clinton, you have two minutes.
176	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, first, let me start by saying that so much of what he's just said is not right, but he gets to run his campaign any way he chooses.
177	CLINTON	0	0	0	0	0	0	0	0	0	0	He gets to decide what he wants to talk about.
178	CLINTON	0	0	0	0	0	0	0	0	0	0	Instead of answering people's questions, talking about our agenda, laying out the plans that we have that we think can make a better life and a better country, that's his choice.
179	CLINTON	0	0	0	0	0	0	0	0	0	0	When I hear something like that, I am reminded of what my friend, Michelle Obama, advised us all: When they go low, you go high.
180	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
181	CLINTON	0	0	0	0	0	0	0	0	0	0	 And, look, if this were just about one video, maybe what he's saying tonight would be understandable, but everyone can draw their own conclusions at this point about whether or not the man in the video or the man on the stage respects women.
182	CLINTON	1	0	0	0	0	0	0	1	0	0	But he never apologizes for anything to anyone.
183	CLINTON	2	0	0	0	1	1	0	0	0	0	He never apologized to Mr. and Mrs. Khan, the Gold Star family whose son, Captain Khan, died in the line of duty in Iraq.
184	CLINTON	2	0	0	0	1	1	0	0	0	0	And Donald insulted and attacked them for weeks over their religion.
185	CLINTON	2	0	0	0	1	1	0	0	0	0	"He never apologized to the distinguished federal judge who was born in Indiana, but Donald said he couldn't be trusted to be a judge because his parents were, quote, ""Mexican."""
186	CLINTON	2	0	0	0	1	1	0	0	0	0	He never apologized to the reporter that he mimicked and mocked on national television and our children were watching.
187	CLINTON	2	0	0	0	1	1	0	0	0	0	And he never apologized for the racist lie that President Obama was not born in the United States of America.
188	CLINTON	2	0	0	0	1	1	0	0	0	0	He owes the president an apology, he owes our country an apology, and he needs to take responsibility for his actions and his words.
189	TRUMP	8	0	1	1	1	1	1	1	1	1	Well, you owe the president an apology, because as you know very well, your campaign, Sidney Blumenthal -- he's another real winner that you have -- and he's the one that got this started, along with your campaign manager, and they were on television just two weeks ago, she was, saying exactly that.
190	TRUMP	0	0	0	0	0	0	0	0	0	0	So you really owe him an apology.
191	TRUMP	1	0	0	0	1	0	0	0	0	0	You're the one that sent the pictures around your campaign, sent the pictures around with President Obama in a certain garb.
192	TRUMP	0	0	0	0	0	0	0	0	0	0	That was long before I was ever involved, so you actually owe an apology.
193	TRUMP	0	0	0	0	0	0	0	0	0	0	Number two, Michelle Obama.
194	TRUMP	1	0	0	0	0	0	1	0	0	0	I've gotten to see the commercials that they did on you.
195	TRUMP	1	0	0	0	0	0	1	0	0	0	And I've gotten to see some of the most vicious commercials I've ever seen of Michelle Obama talking about you, Hillary.
196	TRUMP	0	0	0	0	0	0	0	0	0	0	So, you talk about friend?
197	TRUMP	0	0	0	0	0	0	0	0	0	0	Go back and take a look at those commercials, a race where you lost fair and square, unlike the Bernie Sanders race, where you won, but not fair and square, in my opinion.
198	TRUMP	0	0	0	0	0	0	0	0	0	0	And all you have to do is take a look at WikiLeaks and just see what they say about Bernie Sanders and see what Deborah Wasserman Schultz had in mind, because Bernie Sanders, between super-delegates and Deborah Wasserman Schultz, he never had a chance.
199	TRUMP	0	0	0	0	0	0	0	0	0	0	And I was so surprised to see him sign on with the devil.
200	TRUMP	4	0	1	0	0	1	1	0	1	0	But when you talk about apology, I think the one that you should really be apologizing for and the thing that you should be apologizing for are the 33,000 e-mails that you deleted, and that you acid washed, and then the two boxes of e-mails and other things last week that were taken from an office and are now missing.
201	TRUMP	0	0	0	0	0	0	0	0	0	0	And I'll tell you what.
202	TRUMP	0	0	0	0	0	0	0	0	0	0	I didn't think I'd say this, but I'm going to say it, and I hate to say it.
203	TRUMP	1	0	0	1	0	0	0	0	0	0	But if I win, I am going to instruct my attorney general to get a special prosecutor to look into your situation, because there has never been so many lies, so much deception.
204	TRUMP	0	0	0	0	0	0	0	0	0	0	There has never been anything like it, and we're going to have a special prosecutor.
205	TRUMP	0	0	0	0	0	0	0	0	0	0	When I speak, I go out and speak, the people of this country are furious.
206	TRUMP	0	0	0	0	0	0	0	0	0	0	In my opinion, the people that have been long-term workers at the FBI are furious.
207	TRUMP	5	0	1	0	0	1	1	0	1	1	There has never been anything like this, where e-mails -- and you get a subpoena, you get a subpoena, and after getting the subpoena, you delete 33,000 e-mails, and then you acid wash them or bleach them, as you would say, very expensive process.
208	TRUMP	0	0	0	0	0	0	0	0	0	0	So we're going to get a special prosecutor, and we're going to look into it, because you know what?
209	TRUMP	0	0	0	0	0	0	0	0	0	0	People have been -- their lives have been destroyed for doing one-fifth of what you've done.
210	TRUMP	0	0	0	0	0	0	0	0	0	0	And it's a disgrace.
211	TRUMP	0	0	0	0	0	0	0	0	0	0	And honestly, you ought to be ashamed of yourself.
212	RADDATZ	0	0	0	0	0	0	0	0	0	0	Secretary Clinton, I want to follow up on that.
213	SYSTEM	0	0	0	0	0	0	0	0	0	0	(CROSSTALK)
214	RADDATZ	0	0	0	0	0	0	0	0	0	0	I'm going to let you talk about e-mails.
215	CLINTON	0	0	0	0	0	0	0	0	0	0	because everything he just said is absolutely false, but I'm not surprised.
216	TRUMP	0	0	0	0	0	0	0	0	0	0	Oh, really?
217	CLINTON	0	0	0	0	0	0	0	0	0	0	In the first debate...
218	SYSTEM	0	0	0	0	0	0	0	0	0	0	(LAUGHTER)
219	RADDATZ	0	0	0	0	0	0	0	0	0	0	And really, the audience needs to calm down here.
220	CLINTON	0	0	0	0	0	0	0	0	0	0	I told people that it would be impossible to be fact-checking Donald all the time.
221	CLINTON	0	0	0	0	0	0	0	0	0	0	I'd never get to talk about anything I want to do and how we're going to really make lives better for people.
222	CLINTON	0	0	0	0	0	0	0	0	0	0	So, once again, go to HillaryClinton.com.
223	CLINTON	0	0	0	0	0	0	0	0	0	0	We have literally Trump -- you can fact check him in real time.
224	CLINTON	0	0	0	0	0	0	0	0	0	0	Last time at the first debate, we had millions of people fact checking, so I expect we'll have millions more fact checking, because, you know, it is -- it's just awfully good that someone with the temperament of Donald Trump is not in charge of the law in our country.
225	TRUMP	0	0	0	0	0	0	0	0	0	0	Because you'd be in jail.
226	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
227	RADDATZ	0	0	0	0	0	0	0	0	0	0	Secretary Clinton...
228	COOPER	0	0	0	0	0	0	0	0	0	0	We want to remind the audience to please not talk out loud.
229	COOPER	0	0	0	0	0	0	0	0	0	0	Please do not applaud.
230	COOPER	0	0	0	0	0	0	0	0	0	0	You're just wasting time.
231	RADDATZ	0	0	0	0	0	0	0	0	0	0	And, Secretary Clinton, I do want to follow up on e- mails.
232	RADDATZ	0	0	0	0	0	0	0	0	0	0	You've said your handing of your e-mails was a mistake.
233	RADDATZ	0	0	0	0	0	0	0	0	0	0	"You disagreed with FBI Director James Comey, calling your handling of classified information, quote, ""extremely careless."""
234	RADDATZ	0	0	0	0	0	0	0	0	0	0	The FBI said that there were 110 classified e-mails that were exchanged, eight of which were top secret, and that it was possible hostile actors did gain access to those e-mails.
235	RADDATZ	0	0	0	0	0	0	0	0	0	0	You don't call that extremely careless?
236	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, Martha, first, let me say -- and I've said before, but I'll repeat it, because I want everyone to hear it -- that was a mistake, and I take responsibility for using a personal e-mail account.
237	CLINTON	0	0	0	0	0	0	0	0	0	0	Obviously, if I were to do it over again, I would not.
238	CLINTON	0	0	0	0	0	0	0	0	0	0	I'm not making any excuses.
239	CLINTON	0	0	0	0	0	0	0	0	0	0	It was a mistake.
240	CLINTON	0	0	0	0	0	0	0	0	0	0	And I am very sorry about that.
241	CLINTON	0	0	0	0	0	0	0	0	0	0	But I think it's also important to point out where there are some misleading accusations from critics and others.
242	CLINTON	6	1	1	0	0	1	0	1	1	1	After a year-long investigation, there is no evidence that anyone hacked the server I was using and there is no evidence that anyone can point to at all -- anyone who says otherwise has no basis -- that any classified material ended up in the wrong hands.
243	CLINTON	0	0	0	0	0	0	0	0	0	0	I take classified materials very seriously and always have.
244	CLINTON	0	0	0	0	0	0	0	0	0	0	When I was on the Senate Armed Services Committee, I was privy to a lot of classified material.
245	CLINTON	0	0	0	0	0	0	0	0	0	0	Obviously, as secretary of state, I had some of the most important secrets that we possess, such as going after bin Laden.
246	CLINTON	0	0	0	0	0	0	0	0	0	0	So I am very committed to taking classified information seriously.
247	CLINTON	0	0	0	0	0	0	0	0	0	0	And as I said, there is no evidence that any classified information ended up in the wrong hands.
248	RADDATZ	0	0	0	0	0	0	0	0	0	0	OK, we're going to move on.
249	TRUMP	0	0	0	0	0	0	0	0	0	0	And yet she didn't know the word -- the letter C on a document.
250	TRUMP	0	0	0	0	0	0	0	0	0	0	Right?
251	TRUMP	0	0	0	0	0	0	0	0	0	0	She didn't even know what that word -- what that letter meant.
252	TRUMP	0	0	0	0	0	0	0	0	0	0	You know, it's amazing.
253	TRUMP	0	0	0	0	0	0	0	0	0	0	I'm watching Hillary go over facts.
254	TRUMP	0	0	0	0	0	0	0	0	0	0	And she's going after fact after fact, and she's lying again, because she said she -- you know, what she did with the e-mail was fine.
255	TRUMP	0	0	0	0	0	0	0	0	0	0	You think it was fine to delete 33,000 e-mails?
256	TRUMP	0	0	0	0	0	0	0	0	0	0	I don't think so.
257	TRUMP	1	0	0	1	0	0	0	0	0	0	She said the 33,000 e-mails had to do with her daughter's wedding, number one, and a yoga class.
258	TRUMP	0	0	0	0	0	0	0	0	0	0	Well, maybe we'll give three or three or four or five or something.
259	TRUMP	0	0	0	0	0	0	0	0	0	0	33,000 e-mails deleted, and now she's saying there wasn't anything wrong.
260	TRUMP	0	0	0	0	0	0	0	0	0	0	And more importantly, that was after getting a subpoena.
261	TRUMP	0	0	0	0	0	0	0	0	0	0	That wasn't before.
262	TRUMP	0	0	0	0	0	0	0	0	0	0	That was after.
263	TRUMP	0	0	0	0	0	0	0	0	0	0	She got it from the United States Congress.
264	TRUMP	0	0	0	0	0	0	0	0	0	0	And I'll be honest, I am so disappointed in congressmen, including Republicans, for allowing this to happen.
