11	  -0.21187592766105315  0.36092715948656123  -0.34117338022692717  -0.35009985358664236  -0.07219235167895963  0.26418586439502895  0.5485662176089502  -0.6757058548229391  -0.48948105371560147  0.6730480370459148  -0.12410885071119787  0.1356082872480496  -0.18174183003508362  -0.23912334865874768  -0.18689148682474369  0.23734319182858377  -0.44044897023920926  0.29761478598484464  0.628768090050403  0.15846713710884214  0.003838998845442348  0.08732606697741538  -0.07558860274795656  0.6629377589865756  -0.16814214546845513
12	  -0.22521699577763452  0.30321543664299405  -0.27654987596456837  -0.1407929042204406  0.09774487641192514  0.2915986252782137  0.3408356331126079  -0.5409476928756689  -0.29298146527105134  0.3693723552330703  0.06605576879957664  0.1787579584552552  -0.08101832166211011  0.163628369178169  -0.055826688768265846  0.26447596581337557  -0.338511125638846  0.17221989762040718  0.540976777990823  0.3456327195095735  -0.14796148405031642  0.0021887098031886736  -0.11415316536065977  0.4130311135446403  -0.20593582063487695
13	  -0.2048469191142092  0.3431078515891776  -0.41299789913731044  -0.3328342331563966  0.008604029826262405  0.41439076819750775  0.4303517545573315  -0.6091129715930628  -0.45993595525169706  0.42953215133025274  -0.07370092536202107  0.07801447477555373  -0.31230766899354406  -0.11084289575632401  0.03009152821739983  0.41782239301141744  -0.3915187236559147  0.2675902136844395  0.47946341794056546  0.32423472945698584  -0.27251172305770266  0.10421669463410647  -0.004473948216402568  0.5499467173166385  -0.2440533408350772
14	  -0.061682007803521545  0.01631331996139596  -0.09053363689471276  0.03822800642984585  0.07805789988023963  0.012244523043840097  -0.05384902338974274  -0.00315261682978453  0.08710287728200213  0.02971738682108214  -0.027955369351225244  0.006477301280287099  -0.021696216000125185  0.05022079021552721  -0.04354635021147419  -0.03262320243464018  0.08985318785275953  -0.05969256814551122  -0.017231472420343386  0.06822333352913755  0.12127449019657568  0.014040814881479327  -0.010104006077295623  -0.03743743806915903  -0.117665184798768
15	  -0.018808764437703972  0.04197881630480975  0.07960990176937734  0.10842924470924044  0.032878540622357934  0.0369240715259549  0.014118828018933818  -0.017462239823113936  0.003590157051932259  0.022981928297738836  0.018773974210620322  -0.06907769032974796  0.1083285861178626  -0.06473060646018816  0.06986825513714068  0.053127415431071356  -0.055084520560328115  -0.0030736216740784262  0.05914952837898901  -0.02411768173434613  -0.050914030390800544  0.008915893171142364  0.06757718216134742  -0.040919939662838536  0.028862563689232415
16	  -0.061682007803521545  0.01631331996139596  -0.09053363689471276  0.03822800642984585  0.07805789988023963  0.012244523043840097  -0.05384902338974274  -0.00315261682978453  0.08710287728200213  0.02971738682108214  -0.027955369351225244  0.006477301280287099  -0.021696216000125185  0.05022079021552721  -0.04354635021147419  -0.03262320243464018  0.08985318785275953  -0.05969256814551122  -0.017231472420343386  0.06822333352913755  0.12127449019657568  0.014040814881479327  -0.010104006077295623  -0.03743743806915903  -0.117665184798768
17	  0.09563033564665528  0.015917736771211836  0.009829133613241564  -0.02386923305174244  0.03654210236297681  0.0577483723138887  0.14181180295485407  -0.018987804603358006  -0.055742322889200516  -0.05773913510850771  -0.008238856476491445  -0.03986778877841412  0.057680768066150905  -0.0777671510638232  -0.04924127682582584  0.12873204363940324  0.01996359928600212  0.022612875363769897  -0.1889100598890063  -0.004859314451055791  0.037029192939133294  0.0593442270210715  -0.0625608908729074  0.07276799468038832  -0.00664635052658968
18	  -0.061682007803521545  0.01631331996139596  -0.09053363689471276  0.03822800642984585  0.07805789988023963  0.012244523043840097  -0.05384902338974274  -0.00315261682978453  0.08710287728200213  0.02971738682108214  -0.027955369351225244  0.006477301280287099  -0.021696216000125185  0.05022079021552721  -0.04354635021147419  -0.03262320243464018  0.08985318785275953  -0.05969256814551122  -0.017231472420343386  0.06822333352913755  0.12127449019657568  0.014040814881479327  -0.010104006077295623  -0.03743743806915903  -0.117665184798768
19	  0.0054360292897354485  0.023270374747907628  -0.24874417482863329  -0.18361921589125926  0.07507724877750811  0.10747962482135226  0.13001408657572328  -0.3255907461151219  0.10590059695914836  0.09805457454532371  0.12974036966460267  -0.014698488803647488  0.24637389529570264  -0.2588049662640468  -0.11672620074749744  0.03482101989116399  -0.055767220735802786  0.29556768262032274  0.21948818480472776  0.17307953936535295  -0.011981915839961051  -0.06221649819888796  -0.11605165951779188  0.30025607268729254  -0.01881678814373324
20	  -0.1637077551098005  0.3131886309616108  -0.2669987399115811  -0.04897951842862601  0.24525174289794374  0.3490475367426167  0.27530949236010854  -0.4880250536261412  -0.2840555933223492  0.4103202466099715  0.001683147092841511  0.1832512917219669  -0.2367858910629604  0.018589750431301524  -0.1077798452329332  0.35821078838544496  -0.2816244789341836  0.13542362378154774  0.27005827517248515  0.3403982622642872  -0.27840798877200906  -0.048207204258783505  -0.1360173779108403  0.483280720102425  -0.17563419185827756
21	  -0.16775017604860532  0.3216501888807418  -0.23963053943338933  -0.03879691220985776  0.24604138769144046  0.3508169199063432  0.24367999865084522  -0.47854871021269085  -0.19185904523069588  0.48956047964586835  0.033693281910442685  0.21230440430633296  -0.23373454387892298  0.030033079986294665  -0.22723274061799575  0.4164455596391987  -0.4473251715784573  0.24978128076782746  0.1484669677015481  0.43440531266267196  -0.222306580648884  -0.026930768719421724  -0.30408011346588365  0.39364664864091886  -0.02631689581770575
22	  -0.009069902950755717  0.2475339966604856  -0.11090705345801818  -0.0593141187619665  0.31989101803226333  0.15874571527215547  0.17849657566369362  -0.4433743081108326  -0.15870263152925712  0.2518666049988072  0.19071539753494135  0.1738137048518591  0.09646191258192872  -0.10179833401922977  -0.16772098742265176  0.17150592439984155  -0.2335866770367457  0.17468722975595774  0.3268592830738427  0.2799414371549272  -0.1653439848287888  -0.14149195545291995  -0.05867426795960405  0.16031292508921238  -0.2944434425998125
23	  0.012871500632914876  0.2141175413929635  -0.065138853126396  -0.1364692890804602  0.13816789109121594  0.1747521105249008  0.16330160413571035  -0.42045489628408717  -0.09611917217207061  0.3148140237653529  0.1675379386611518  0.18835747417785678  0.10288365213708191  -0.19682209500769648  -0.17508896375777364  0.12172142411122097  -0.22712192224594094  0.18823321924432582  0.23790618817153955  0.10272862222175781  -0.05418447920153516  -0.06525191060148428  -0.165969651744737  0.16890564144498893  -0.1890944566426979
24	  -0.20268606439020437  0.1899666783457332  -0.26670576004179253  -0.22135435866358302  -0.15456368947840043  0.2012270059575073  0.3948523429971139  -0.34210448152684725  -0.3798137149725062  0.34051948315744307  -0.149788890454741  -0.012975016016896245  -0.05030103490420523  -0.2118636457584173  -0.06029561247870618  0.18059251505816368  -0.11543408394738344  0.2528180591218435  0.3993196634960315  0.2587179956856264  -0.07733716485422229  0.2376860428629594  -0.015074413766604457  0.4877966239546184  -0.1544307561750507
25	  -0.01779667592983026  0.1389578625032481  -0.046328900913037895  -0.1767858976973465  0.04358246705109255  0.11884858490471702  0.15624813810679164  -0.37523071804989044  -0.09768612390685585  0.31578634075069545  0.0606774156788809  0.031879642536387184  0.10951794585393707  -0.21889882091505677  -0.07060613513414701  0.09679986040019485  -0.17444165443791868  0.19517746232374272  0.08472288711246706  0.1540844164233711  -0.12074824162560013  -0.03571448312854124  0.002050938980442313  0.2801581103085356  -0.15809592101893297
26	  -0.290194541083333  0.3281745411219361  -0.36182496058125363  -0.2985912393813878  -0.0825495034236276  0.35977558808333315  0.5422920589276015  -0.6614233781056444  -0.410280924067257  0.6326666999497006  0.05719072142536692  0.19232504885789758  -0.021520084828149974  -0.2919849221280256  -0.24081644230603685  0.30861186419980485  -0.4488579168706058  0.28837213624853714  0.5839058516769151  0.3090314062495421  -0.23649684814666222  0.10017600680871394  -0.11826857728257892  0.6370336610894284  -0.24147730666139355
27	  -0.17268541629115483  0.3777576213827135  -0.2539870586587603  -0.03429174294357005  0.34059313222168214  0.417551982580128  0.25528881146142346  -0.510811734360965  -0.2586128121897258  0.5140903118787634  0.05297351116814612  0.26128392807879036  -0.30459426993274125  0.13844428676548404  -0.2101217467319723  0.4478088313145493  -0.45667790737947017  0.18649965453401507  0.3216949222290506  0.47312566429636305  -0.2685224474019033  -0.019376673054127276  -0.29197838318161445  0.4562879994754009  -0.0904671640706428
28	  -0.027806641985676915  0.16028978738414845  -0.02527538338657419  -0.042500839804054794  0.18063028121292854  0.15700605695067557  0.10357288922488733  -0.38226008235734193  -0.1282369096094657  0.2880964624815922  0.19757153830862312  0.1316774274185229  0.1527350021218326  -0.17132640620500025  -0.16525767312258244  0.19023627895163656  -0.23299600277185342  0.19386353661829936  0.19254321826665732  0.15418390680476032  -0.09921791807565983  -0.06511994623738426  -0.10209265541112714  0.10628334712863373  -0.18294527678413736
29	  0.059804695362204285  0.013433546636818205  -0.057819724328253996  0.03730323004733637  0.10139638057472068  0.03387960725005873  -0.07396412738290058  -0.03687983828152382  0.021369278191528257  0.009854739541646016  0.02039442819715627  0.05652987579045992  0.14471320377727134  0.05795196811740641  0.07933158015824596  0.048325747650719515  -0.043823364124710974  -0.09616162867267845  0.06346815957879737  0.0460046956202093  -0.05923828887443558  0.011677986288145838  0.12992163631794046  0.05048877043487651  -0.0050939040037566025
30	  -0.04851126856820564  0.11284027287297164  -0.01600608138665103  -0.08491342981103289  -0.021542543391461697  0.11389070004498177  0.11455245772328708  -0.19634816204990688  -0.1435467630610862  0.13001098500327038  0.04202457263986996  0.030629531526301098  0.09885864104605115  -0.08176188657645174  -0.020797617918859892  0.07605503766148955  -0.03351768366522408  0.059727671325801576  0.02683155954388952  0.059201020489969884  0.02293662600959504  0.07330766673922684  0.01698121259706972  0.09677858065264691  -0.14916304976940561
31	  -0.15874622166250554  0.3788861260890691  -0.3175306839710742  -0.3315254742109338  -0.020611003888680944  0.39973550105765354  0.5718385737899149  -0.6772983044781792  -0.46584234585464657  0.7074587294704232  -0.02581468124061764  0.13809119270551806  -0.14394906166170218  -0.24456883717757785  -0.09964152044337586  0.4520532344665719  -0.6116326088803462  0.3142054298627949  0.6213153897817456  0.4655496123198448  -0.04484274244023245  0.04656478029400351  -0.12075596734871855  0.6689777182986939  -0.18113225532458593
32	  -0.16835643398229988  0.27666314940224385  -0.27963787830765574  -0.12880031081308826  0.18529711951584418  0.34167074831773064  0.34864541536537325  -0.543236247760647  -0.29226012203510426  0.49102746136002395  0.05672277523771695  0.12163136518548248  -0.19413114464863873  -0.20073074786415848  -0.2015389892963256  0.3531300479185295  -0.34243618163955847  0.20232476946724298  0.15300208918887845  0.38837475265019383  -0.284973469328439  -0.07771259906327412  -0.1280210725041499  0.5117683384566357  -0.1732318612847089
33	  0.05069355130201563  0.2651348543219953  -0.08936583441636524  0.026318812442666997  0.19755851047060993  0.13174896325464266  0.15143889141654446  -0.3820676555262938  -0.09711539039773329  0.14255674632825693  0.17605769364149584  0.14123920720545116  0.12846867795668795  -0.21468869657309297  -0.08610057840893869  0.11220882147415714  -0.1916307346606792  0.20891124286494084  0.2546888881304182  0.15274148181176372  -0.048211559061386494  -0.1096983990352735  -0.09894487972100313  0.046760531332564866  -0.2357123927424637
34	  -0.21744019580963034  0.3519309562408884  -0.3622890393655753  -0.24754438007703072  0.1472569246498755  0.4006877163161276  0.3691908761356154  -0.5940475442367299  -0.36182853797448333  0.4155043369932736  0.005773213396020072  0.1520425598114893  -0.13668170280984995  0.08674254715765622  -0.07123682067821216  0.3872388464205981  -0.41704121195601435  0.10807637138142694  0.5319188917520619  0.4751238783509026  -0.2568867922328509  0.11667600620589372  -0.05094949084314296  0.5600042301609851  -0.17331171442545565
35	  -0.17388595715688068  0.3010833063305689  -0.3764442005432913  -0.33048692464657514  -0.07002020970349529  0.3273088803551156  0.4354750387148992  -0.5579256126754883  -0.4537570152481104  0.4362544044672061  -0.12398336605442606  0.06449776005794418  -0.25486685799299763  -0.23667221084966114  -0.009908522176459485  0.33958914034033577  -0.27909343039745577  0.32810679101313883  0.4573786741588885  0.274214068364124  -0.17142789938666617  0.12410864580612609  -0.017562546038834156  0.548054287697357  -0.23691567087652382
36	  -0.17702830779503445  0.29776115763440153  -0.3717848716897959  -0.330951715551872  -0.07568276603480258  0.32192267263963986  0.44336631184050745  -0.5578131272730448  -0.45681409763849073  0.4488527885266465  -0.1286588184235986  0.05045611934480093  -0.24464667658899195  -0.24482208331793037  -0.014415997666187159  0.34250065852540956  -0.2910629527317181  0.3290861407324178  0.4605025773140035  0.2656803629687294  -0.15316734503691087  0.12431156897344109  -0.013419310585309357  0.5510481497204291  -0.23527613987085824
37	  -0.22650356835384403  0.2876412246093754  -0.2718838148762387  -0.30801047915199076  -0.014967677576040108  0.2851211002622755  0.44941397577078135  -0.5853115918052569  -0.38400667365047997  0.5661602415023611  -0.07718210987209534  0.034198031957033935  0.014797864600487803  -0.209257536041327  -0.09256606152770717  0.3423486406797487  -0.4566060732260581  0.23299936059469278  0.5192820379408731  0.33588560209142726  0.004701881465330436  0.0987519301270945  0.055690988524240766  0.5827049588370914  -0.12015316789252846
38	  -0.18847129784471942  0.2969943024255237  -0.3215573979054094  -0.3286275361243972  -0.027531801274238057  0.24940200272934301  0.48492339610470825  -0.5332559240118802  -0.42053959814812575  0.363336770846764  -0.11020084776085386  0.15198462531854923  -0.12358981157845754  -0.10791471648639218  -0.09024642389864572  0.23856436770774167  -0.2592687343642097  0.297276390132311  0.4993662152302535  0.23301624670083118  -0.06562248710230296  0.136301388050217  -0.028310794616472332  0.5008902916008451  -0.222944647395492
39	  -0.1919521345303196  0.12448296668140474  -0.18957413784322605  -0.17799498802236938  -0.10369907858197445  0.15062972587421344  0.3503197918641691  -0.40801946796459754  -0.22266074669148284  0.4143641728752911  -0.06557714639622525  -0.032280739569778734  0.0875163539549595  -0.31167070785339235  -0.03977328723673007  0.2116007546502222  -0.2830297001295088  0.2222634493109447  0.3260119159852237  0.24392932689249835  0.06595580753983692  0.044508779340959016  0.009354805595536529  0.4639677528173607  -0.1101015656729094
40	  -0.2136560450519768  0.3300707583710394  -0.36818306239736776  -0.36427559518962194  -0.059016618298883536  0.28802321227319017  0.45305892175221923  -0.553264852640412  -0.45194876961716035  0.3709501201480191  -0.11065957264775172  0.15713488931539232  -0.24860071495390068  -0.0880125923148343  -0.07371838520299012  0.29260596635468233  -0.28624204089067334  0.31706722899240075  0.5174162144842532  0.171229753459084  -0.13750391187364416  0.14464957355912036  -0.013094160767622712  0.4773268079897939  -0.25700182873339383
41	  0.13469226540647036  0.2787418590283343  -0.0026377254757726618  -0.0521677759012777  0.2426109649993662  0.17524008189987395  0.2634816046433782  -0.3634270096377903  -0.07258771631249399  -0.1225942995858544  0.07785926042456895  0.16402645164439356  0.2138180674319585  0.11352437361093308  -0.02044940298719369  0.1334539898498592  -0.12728683116965983  -0.06713111871091909  0.4668167363987628  0.1632998359239882  -0.22610832549004348  -0.12036418288074854  0.15236565765664645  0.21882377000790218  -0.33251249586859216
42	  -0.042880497857624295  0.25637822565027735  -0.1108669728998041  -0.24997126533026195  0.10288717537908801  0.23437848732130576  0.3095888044423368  -0.47731919646985704  -0.28940223726240444  0.3644487618559292  0.010575748872799431  0.2007913671178016  -0.1275961867425866  -0.1313633721514694  -0.05564947054799438  0.24101963913272256  -0.23413488166241822  0.22826362615913962  0.38545034998727257  0.23080890570707663  -0.2214470424573714  -2.809119324060423E-4  0.02213167015919472  0.3657489431597801  -0.2452937021993049
43	  -0.11136924083742411  0.316785061692233  -0.400709638469776  -0.2646915647131323  0.08711886640679666  0.45911637164669544  0.4176465749607214  -0.5883106192195408  -0.4348795221829134  0.4146769891109297  -0.0240536181084201  0.0923613228601537  -0.36637263878343596  -0.059017914731426924  0.05500225094353301  0.4535932026562207  -0.42241480804248366  0.24141959628572582  0.4323694338684588  0.4655811279125738  -0.2645882560193732  0.07934630861910688  -0.050941609122326315  0.5057697546669172  -0.2305811968127637
44	  -0.0612784397182612  0.06473715758827905  0.031855113827209215  0.05381160022190782  0.012516932168759841  0.1238282104911298  0.19071991693433002  -0.28154549038895804  -0.09666050463844617  0.26741424884464715  -0.012552749927995025  -0.09560576931364102  0.036671761924158504  -0.1930663626172331  0.043466164659240754  0.14542974724351393  -0.1663257464966592  0.07087559562804922  -0.08687134812099417  0.11461064095478685  -0.011401035882628311  0.0417389886914099  -0.0758135742392022  0.16409948008647554  -0.017930173471119228
45	  0.021721418630255375  0.06831979239556914  -0.2657541927635605  -0.1202160948500541  -0.018903913325678475  0.1552209599268527  0.30668347311190003  -0.47098930361357605  -0.014874991883751574  0.3546837061495545  0.14809873655768024  -0.22830099398952308  0.26317397497846184  -0.34634715994125753  0.010839248226035492  -0.05233099395323478  -0.2905428793804739  0.21836743794359903  0.019464778440045447  0.11780163617557486  0.11686562106319161  -0.059878083466791805  0.17046430884156155  0.4045397232602906  0.09152520572201665
46	  -0.03215498791967979  0.06365749919210366  0.10672588589488162  0.14403658571345784  0.06869794560375013  0.05464165400787781  0.01893097197168542  0.015269576963791845  -0.016129470106432574  0.011379473590680863  0.059595895127247125  -0.10596894650640853  0.09407024873061626  -0.06228297610283227  0.11919340140302939  0.09806256818448192  -0.05931497276469504  1.4276823065201554E-4  0.11666901917236774  -0.0441250558914272  -0.07554799404428551  -0.04324114919218404  0.0960538001309683  -0.06480298022325526  0.0755114549092917
47	  -0.21772244363117454  0.30621350100434735  -0.3804037613224562  -0.3184155075721311  -0.025679568475343143  0.30979921374729563  0.49804876094841133  -0.5819481323376401  -0.4604473101054548  0.46790120394949375  -0.12625357976821022  0.00643204800618128  -0.13943337758447738  -0.20508671014495258  -0.04017493138401825  0.32942271452297794  -0.2969061662330769  0.22949998393945165  0.5339837561650989  0.2845630927819631  -0.1476161597619404  0.13169001649380543  0.0013751385096031972  0.5874582005486109  -0.21301917743101395
48	  0.0736844450768089  0.05195716694439903  -0.15423741248484743  -0.09123451365100814  0.10695091442268388  0.08770671759399913  0.01563938668119423  -0.2104862632397515  0.08289886061977761  -0.09550752678590572  0.13989595438167018  2.3988245782513527E-4  0.25785929455554646  -0.20053440577461715  0.006673639609416226  0.03935137048017418  -0.013236160604319643  0.2568951758837182  0.09582232144635008  0.16751997135482413  0.03825249510661569  -0.0760277514604589  -0.05527112369894282  0.2915362913113678  0.015331146680490229
49	  -0.21279965346302582  0.3242600858459714  -0.38292564266650936  -0.3246167166930962  -0.01314996117812994  0.34518998544528573  0.47902834040232384  -0.590382539393416  -0.45196548635045664  0.45008439032280334  -0.11249439405339204  0.05656355784041161  -0.20279920406258115  -0.17666316969800916  -0.016802364059622037  0.3386202780528299  -0.2997458083043844  0.24463479439862867  0.5160034228226681  0.31771503167005594  -0.18955599747478308  0.13370535975760992  -0.01650804247659911  0.5863803471831619  -0.21571556244867765
50	  -0.08755498239810892  0.13675024587711876  -0.2610847884435764  -0.14493755003092082  0.0015632294097030687  0.22864099802958696  0.3098107510431211  -0.3973439782971582  -0.20562246565112202  0.12402650476683316  -0.07674705704096317  -0.07562001593487912  -0.09499980992632871  -0.21396947438365277  0.13147288388904055  0.07308610639969204  -0.14290681299263833  0.2411889067778271  0.16589393566883906  0.2376171585386462  0.011608277344075773  0.052761969493583506  -0.02579115133471278  0.3389774589795715  -0.012209252771503249
51	  -0.18960951462971073  0.348555841569838  -0.3949189957198173  -0.3211230186660251  0.02962782330637853  0.42134673971137354  0.43380346092172034  -0.600596977542865  -0.4776382859501958  0.40925234913973324  -0.08313111559344216  -0.004168451591889137  -0.29656956073077373  -0.12898838016901398  0.023705495115904716  0.39280273788049835  -0.3602403794586864  0.23171921090254016  0.5280756907456678  0.35481778222069377  -0.218294190989435  0.128062640408645  -0.02355330031609589  0.5372438283729765  -0.2286322752406132
52	  -0.06655718354247504  0.10200205581641002  -0.23312002903717852  -0.18868881176908883  -0.0455505282894271  0.21615488238622985  0.23879649166887257  -0.4986411639515522  -0.19611650440069453  0.2967089966071461  0.160211866677469  -0.007640961820085913  0.2188467122115133  -0.30023488161337947  -0.13119021005557213  0.03602277650322448  -0.2511611164159513  0.2098633864413539  0.3097068881184403  0.06515142482799328  0.07759358234879704  0.10739529547945495  -0.1015988291456676  0.27069884920718995  -0.14539670655239287
53	  0.1465949276408054  -0.028661680568560464  0.05548010130708868  0.10920033430875078  0.0354834314701849  0.0872953053649673  0.25781133645731624  -0.05156942108694431  -0.008346243394756751  -0.004481130256486875  -0.168823981489321  0.09790606647146637  0.08711518328347027  0.0790497060720558  0.052794298495971684  0.08894429160040529  0.09093360671768923  -0.08196867272819544  -0.132210906484398  0.017884884932882702  0.08141714025045604  -0.024463524935853735  0.10813556466267125  0.020453529548070688  -0.12424257126994924
54	  -0.20204479015316198  0.25981725379718357  -0.32418879649065746  -0.21890956212608925  -0.07812986044288235  0.2752974341514329  0.48431035737219236  -0.5011304702216427  -0.402351362876354  0.45393855673094036  -0.11091493001600175  -0.028875409677633967  -0.09475496412340124  -0.27566718450295014  0.02558917621403203  0.2903986424371532  -0.3295243434637695  0.2454459750087675  0.4625091267031901  0.24142977901927984  -0.049341215811008636  0.12978998007666082  -0.054388615332403634  0.5418966214403379  -0.2270919055059971
55	  -0.12894968518018446  0.17868896666404518  -0.2631835855755151  -0.28081383492821  -0.1693446133990621  0.123229713370981  0.38741872622779655  -0.44261098204067373  -0.316640396697807  0.3285357504440502  -0.16482026802582814  -0.03306279680228525  0.027293276083804236  -0.3487577668415894  -0.09233413995117293  0.04530951050110985  -0.0972338133055419  0.3205999406753046  0.3176323435096657  0.10177179148001143  0.047030678334012255  0.09366013477559364  0.020761106604011214  0.49846523948316646  -0.06495296172117844
56	  -0.027118396618510798  0.039197343688934946  0.032156949379741104  0.16856344649752592  -0.13846900009865898  -0.08228455532234803  -0.03756800441003971  0.011346782542000002  0.014676507623370121  0.004524271725257884  -0.0569434226597585  -0.23402700209975627  0.15128643692754637  -0.46206872093466544  0.07260216799717842  -0.07100217463612034  0.12947305127717568  0.1558402809909414  -0.4301358394957205  -0.07908116271720417  0.2240605670563619  0.023134576978704476  -0.0530976295607336  0.006561813935704319  0.03282146304392413
57	  -0.2359763088421986  0.3017464766550077  -0.28172935194941967  -0.26271972051734066  -0.12581688090635512  0.20244864247312355  0.4692373307941175  -0.5763243790141012  -0.3229117320796376  0.5163809141186078  0.0010908500310346523  0.09476327798257264  -0.10098675542742885  -0.3160741973809198  -0.12972311281347748  0.13015144669544684  -0.33014125719664117  0.32763966567776615  0.5158274639330375  0.20752713344669904  -0.049991127867154365  0.042600325975581985  -0.016927930637601323  0.5919155182605971  -0.08878424360862519
58	  -0.20039906750867392  0.2765661733184157  -0.3338309815798243  -0.3001457942258195  -0.10320488047552587  0.23283225580439204  0.43448590322243164  -0.524005447575  -0.41269911693973865  0.42445685702167113  -0.10989019461720681  0.03209480104474543  -0.11834135426815531  -0.32022867351159556  -0.02795446130728855  0.1741975395777528  -0.21416612433794793  0.32816665993162975  0.4337723948135457  0.15340633714155177  -0.10125673927333308  0.1063387505124116  -0.05941775602843125  0.5646114429281212  -0.19959248076987676
